date,cash,total_value,shares_BMNR,shares_BE,shares_OKLO,shares_IREN,shares_SNDK
2025-06-23,13.142252445220947,107962.73969697952,0,4785,0,0,0
2025-06-24,0.09554910659790039,109828.8959031105,0,0,0,0,2320
2025-06-25,10.894581317901611,109620.0955491066,0,2537,0,0,1160
2025-06-26,62.86578130722046,111692.50279474258,0,0,999,4259,0
2025-06-27,35.12233877182007,114893.60410451889,0,1726,0,2735,812
2025-06-30,46.33136510848999,117994.19039678574,0,0,702,2699,867
2025-07-01,46.33136510848999,116453.90051412582,0,0,702,2699,867
2025-07-02,73.80196523666382,118410.40144491196,0,1312,576,1890,640
2025-07-03,11.803948879241943,124311.60169363022,0,0,0,7390,0
2025-07-07,11.803948879241943,125272.3095870018,0,0,0,7390,0
2025-07-08,17.95365285873413,124828.8994383812,0,2568,0,3695,0
2025-07-09,18.87936544418335,136412.42791891098,0,0,843,2681,984
2025-07-10,12.287011623382568,138619.46260023117,0,0,0,8139,0
2025-07-11,42.11504316329956,132108.25328588486,0,1733,0,2713,955
2025-07-14,5.959554195404053,132479.83488225937,0,5103,0,0,0
2025-07-15,14.01324987411499,129162.88682889938,0,0,0,7651,0
2025-07-16,72.62756872177124,132452.8191637993,0,1341,514,1912,800
2025-07-17,12.219151973724365,134925.3148188591,0,2775,0,3737,0
2025-07-18,26.657363414764404,136401.25051259995,0,1819,659,2534,0
2025-07-21,27.397876262664795,133342.68640089035,0,0,711,2448,1068
2025-07-22,68.04846906661987,133306.7186846733,0,0,1086,3585,0
2025-07-23,8.800672054290771,140876.61897420883,0,0,0,7418,0
2025-07-24,36.116212368011475,134571.3161444664,0,0,0,3709,1599
2025-07-25,5.438113689422607,133685.1129336357,0,0,0,7544,0
2025-07-28,125084.9575381279,125084.9575381279,0,0,0,0,0
2025-07-29,125084.9575381279,125084.9575381279,0,0,0,0,0
2025-07-30,35.530192852020264,125084.9575381279,0,1662,0,0,1441
2025-07-31,95.51095151901245,124025.42653989792,0,1105,539,0,963
2025-08-01,95.51095151901245,119005.0129122734,0,1105,539,0,963
2025-08-04,17.934783458709717,122108.12962293625,0,3382,0,0,0
2025-08-05,7.100947856903076,127214.9568476677,0,0,0,7733,0
2025-08-06,54.94055509567261,141675.6585879326,0,911,426,1933,841
2025-08-07,16.190539836883545,137486.15798521042,0,1868,0,3701,0
