Date,BMNR,BE,OKLO,IREN,SNDK
2024-10-21,,9.869999885559082,22.309999465942383,9.619999885559082,
2024-10-22,,9.729999542236328,20.829999923706055,9.279999732971191,
2024-10-23,,9.039999961853027,18.299999237060547,8.680000305175781,
2024-10-24,,9.1899995803833,18.059999465942383,9.239999771118164,
2024-10-25,,9.5,19.110000610351562,9.25,
2024-10-28,,10.149999618530273,24.5,10.899999618530273,
2024-10-29,,10.140000343322754,24.84000015258789,10.550000190734863,
2024-10-30,,10.100000381469727,22.889999389648438,10.319999694824219,
2024-10-31,,9.600000381469727,22.459999084472656,9.119999885559082,
2024-11-01,,9.9399995803833,21.670000076293945,9.050000190734863,
2024-11-04,,10.819999694824219,21.049999237060547,8.510000228881836,
2024-11-05,,11.399999618530273,20.579999923706055,8.9399995803833,
2024-11-06,,10.970000267028809,21.719999313354492,11.039999961853027,
2024-11-07,,10.670000076293945,26.559999465942383,11.210000038146973,
2024-11-08,,13.170000076293945,24.469999313354492,10.989999771118164,
2024-11-11,,13.619999885559082,24.059999465942383,12.75,
2024-11-12,,13.539999961853027,22.59000015258789,12.399999618530273,
2024-11-13,,13.600000381469727,23.079999923706055,10.880000114440918,
2024-11-14,,13.279999732971191,23.8799991607666,10.329999923706055,
2024-11-15,,21.139999389648438,18.0,10.670000076293945,
2024-11-18,,22.809999465942383,20.670000076293945,10.25,
2024-11-19,,23.75,21.799999237060547,10.40999984741211,
2024-11-20,,24.799999237060547,20.950000762939453,10.100000381469727,
2024-11-21,,23.940000534057617,25.229999542236328,9.720000267028809,
2024-11-22,,25.760000228881836,25.200000762939453,10.779999732971191,
2024-11-25,,25.950000762939453,22.90999984741211,10.40999984741211,
2024-11-26,,26.170000076293945,22.040000915527344,9.5600004196167,
2024-11-27,,27.209999084472656,21.950000762939453,12.399999618530273,
2024-11-29,,27.450000762939453,23.540000915527344,13.510000228881836,
2024-12-02,,26.920000076293945,22.229999542236328,12.619999885559082,
2024-12-03,,26.139999389648438,20.1299991607666,12.930000305175781,
2024-12-04,,26.280000686645508,20.34000015258789,14.270000457763672,
2024-12-05,,25.959999084472656,20.079999923706055,14.149999618530273,
2024-12-06,,27.079999923706055,21.90999984741211,15.390000343322754,
2024-12-09,,26.579999923706055,20.09000015258789,14.510000228881836,
2024-12-10,,23.469999313354492,18.420000076293945,13.359999656677246,
2024-12-11,,23.600000381469727,19.270000457763672,13.609999656677246,
2024-12-12,,24.809999465942383,18.3700008392334,13.430000305175781,
2024-12-13,,25.59000015258789,18.530000686645508,13.109999656677246,
2024-12-16,,26.149999618530273,18.479999542236328,13.90999984741211,
