date,cash,total_value,shares_BMNR,shares_BE,shares_OKLO,shares_IREN,shares_SNDK
2025-08-06,46.57706546783447,438129.31208896637,0,3147,1363,7031,1751
2025-08-07,66.97551822662354,425783.1896982193,0,3856,1789,7642,0
2025-08-08,66.97551822662354,417710.1578607559,0,3856,1789,7642,0
2025-08-11,66.97551822662354,411129.65724658966,0,3856,1789,7642,0
2025-08-12,66.97551822662354,435766.6671190262,0,3856,1789,7642,0
2025-08-13,66.97551822662354,444036.4958047867,0,3856,1789,7642,0
2025-08-14,66.97551822662354,451598.2438402176,0,3856,1789,7642,0
2025-08-15,66.97551822662354,452263.9705247879,0,3856,1789,7642,0
2025-08-18,89.34333896636963,461021.691113472,2101,2478,1670,5566,0
2025-08-19,89.34333896636963,424934.0883111954,2101,2478,1670,5566,0
2025-08-20,89.34333896636963,440887.1280107498,2101,2478,1670,5566,0
2025-08-21,89.34333896636963,432674.6159105301,2101,2478,1670,5566,0
2025-08-22,89.34333896636963,469534.9398126602,2101,2478,1670,5566,0
2025-08-25,89.34333896636963,474130.8650560379,2101,2478,1670,5566,0
2025-08-26,89.34333896636963,480814.8297472,2101,2478,1670,5566,0
2025-08-27,89.34333896636963,469448.1933412552,2101,2478,1670,5566,0
2025-08-28,136.58136463165283,489915.1474046707,2150,1788,1257,4252,1926
2025-08-29,136.58136463165283,494764.4234819412,2150,1788,1257,4252,1926
2025-09-02,136.58136463165283,497916.2304201126,2150,1788,1257,4252,1926
2025-09-03,136.58136463165283,503177.1510133743,2150,1788,1257,4252,1926
2025-09-04,136.58136463165283,507977.05474567413,2150,1788,1257,4252,1926
2025-09-05,136.58136463165283,523480.3378190994,2150,1788,1257,4252,1926
2025-09-08,136.58136463165283,525836.4605836868,2150,1788,1257,4252,1926
2025-09-09,136.58136463165283,551488.859913826,2150,1788,1257,4252,1926
2025-09-10,136.58136463165283,588788.6998491287,2150,1788,1257,4252,1926
2025-09-11,120.24750232696533,625731.7304124832,0,2324,1956,4762,1855
2025-09-12,120.24750232696533,639701.9112215042,0,2324,1956,4762,1855
2025-09-15,120.24750232696533,687002.4205980301,0,2324,1956,4762,1855
2025-09-16,120.24750232696533,701289.8525056839,0,2324,1956,4762,1855
2025-09-17,188.47533130645752,726454.724568367,2546,1823,1524,3833,1546
2025-09-18,188.47533130645752,752451.9882707596,2546,1823,1524,3833,1546
2025-09-19,188.47533130645752,823228.6854143143,2546,1823,1524,3833,1546
2025-09-22,188.47533130645752,831236.3134737015,2546,1823,1524,3833,1546
2025-09-23,188.47533130645752,821940.4263620377,2546,1823,1524,3833,1546
2025-09-24,188.47533130645752,793380.9988985062,2546,1823,1524,3833,1546
2025-09-25,188.47533130645752,756334.547627449,2546,1823,1524,3833,1546
2025-09-26,188.47533130645752,735961.7081041336,2546,1823,1524,3833,1546
2025-09-29,188.47533130645752,798901.5488328934,2546,1823,1524,3833,1546
2025-09-30,188.47533130645752,810002.5480775833,2546,1823,1524,3833,1546
2025-10-01,188.47533130645752,842260.7628221512,2546,1823,1524,3833,1546
2025-10-02,188.47533130645752,872858.5423517227,2546,1823,1524,3833,1546
2025-10-03,188.47533130645752,895007.3886919022,2546,1823,1524,3833,1546
2025-10-06,188.47533130645752,939495.6544542313,2546,1823,1524,3833,1546
2025-10-07,188.47533130645752,935561.8032503128,2546,1823,1524,3833,1546
2025-10-08,188.47533130645752,952162.9122858047,2546,1823,1524,3833,1546
2025-10-09,188.47533130645752,964308.2836122513,2546,1823,1524,3833,1546
2025-10-10,188.47533130645752,926215.0087900162,2546,1823,1524,3833,1546
2025-10-13,188.47533130645752,1059826.9176836014,2546,1823,1524,3833,1546
2025-10-14,188.47533130645752,1071617.7794771194,2546,1823,1524,3833,1546
2025-10-15,188.47533130645752,1094760.9922914505,2546,1823,1524,3833,1546
2025-10-16,188.47533130645752,1047146.2175645828,2546,1823,1524,3833,1546
2025-10-17,188.47533130645752,1028767.2950716019,2546,1823,1524,3833,1546
2025-10-20,188.47533130645752,1034191.7295885086,2546,1823,1524,3833,1546
2025-10-21,188.47533130645752,977315.8721437454,2546,1823,1524,3833,1546
2025-10-22,188.47533130645752,903385.4376420975,2546,1823,1524,3833,1546
2025-10-23,188.47533130645752,972691.5804414749,2546,1823,1524,3833,1546
2025-10-24,188.47533130645752,1065956.662686348,2546,1823,1524,3833,1546
2025-10-27,188.47533130645752,1066147.6896028519,2546,1823,1524,3833,1546
2025-10-28,188.47533130645752,1052645.4284563065,2546,1823,1524,3833,1546
2025-10-29,188.47533130645752,1136696.0666322708,2546,1823,1524,3833,1546
2025-10-30,188.47533130645752,1081927.3724794388,2546,1823,1524,3833,1546
2025-10-31,188.47533130645752,1103212.608654976,2546,1823,1524,3833,1546
2025-11-03,188.47533130645752,1141586.7760896683,2546,1823,1524,3833,1546
2025-11-04,188.47533130645752,1063118.8284654617,2546,1823,1524,3833,1546
2025-11-05,371.44411182403564,1175746.333943367,0,2078,2424,3846,1357
2025-11-06,371.44411182403564,1082892.0151720047,0,2078,2424,3846,1357
2025-11-07,371.44411182403564,1119289.2800722122,0,2078,2424,3846,1357
2025-11-10,371.44411182403564,1155037.8266191483,0,2078,2424,3846,1357
2025-11-11,371.44411182403564,1106269.7123231888,0,2078,2424,3846,1357
2025-11-12,371.44411182403564,1131560.5934267044,0,2078,2424,3846,1357
2025-11-13,371.44411182403564,979556.1147813797,0,2078,2424,3846,1357
2025-11-14,371.44411182403564,992622.6829652786,0,2078,2424,3846,1357
2025-11-17,371.44411182403564,997236.6928987503,0,2078,2424,3846,1357
2025-11-18,122.53024005889893,972977.3141832352,0,3089,0,6639,1324
2025-11-19,122.53024005889893,966523.7322282791,0,3089,0,6639,1324
2025-11-20,122.53024005889893,836621.7287492752,0,3089,0,6639,1324
2025-11-21,122.53024005889893,823823.2481546402,0,3089,0,6639,1324
2025-11-24,122.53024005889893,917727.5327310562,0,3089,0,6639,1324
2025-11-25,122.53024005889893,898479.6811723709,0,3089,0,6639,1324
2025-11-26,122.53024005889893,918916.4945306778,0,3089,0,6639,1324
2025-11-28,122.53024005889893,950598.2011423111,0,3089,0,6639,1324
2025-12-01,89.61245059967041,905907.4999017715,0,4578,0,0,2155
2025-12-02,89.61245059967041,923308.8756036758,0,4578,0,0,2155
2025-12-03,89.61245059967041,888223.5229730606,0,4578,0,0,2155
2025-12-04,89.61245059967041,1000388.6604242325,0,4578,0,0,2155
2025-12-05,89.61245059967041,1038048.5064783096,0,4578,0,0,2155
2025-12-08,89.61245059967041,997752.0892724991,0,4578,0,0,2155
2025-12-09,89.61245059967041,974042.2580957413,0,4578,0,0,2155
2025-12-10,170.97542667388916,965608.5379571915,0,0,0,0,4146
2025-12-11,170.97542667388916,1001886.0379571915,0,0,0,0,4146
2025-12-12,170.97542667388916,854993.225060463,0,0,0,0,4146
2025-12-15,170.97542667388916,837123.9751825333,0,0,0,0,4146
2025-12-16,170.97542667388916,867970.2253046036,0,0,0,0,4146
2025-12-17,170.97542667388916,857688.1630182266,0,0,0,0,4146
2025-12-18,170.97542667388916,910052.1632623672,0,0,0,0,4146
2025-12-19,170.97542667388916,985302.0379571915,0,0,0,0,4146
2025-12-22,170.97542667388916,999564.2880792618,0,0,0,0,4146
2025-12-23,170.97542667388916,1015526.3501214981,0,0,0,0,4146
2025-12-24,170.97542667388916,1037002.6630182266,0,0,0,0,4146
2025-12-26,170.97542667388916,1036878.2880792618,0,0,0,0,4146
2025-12-29,170.97542667388916,1012831.4754266739,0,0,0,0,4146
2025-12-30,170.97542667388916,996123.100487709,0,0,0,0,4146
2025-12-31,170.97542667388916,984348.4756708145,0,0,0,0,4146
