date,ticker,delta_shares,price,cash_after
2025-04-16,IREN,3716,5.46999979019165,20018.718537807465
2025-04-17,BE,2440,17.0,-21461.281462192535
2025-04-17,OKLO,-942,21.979999542236328,-756.1218934059143
2025-04-17,IREN,-3716,5.590000152587891,20016.318673610687
2025-04-21,BE,-2440,16.3799991607666,59983.516625881195
2025-04-21,OKLO,980,20.389999389648438,40001.317224025726
2025-04-21,IREN,3628,5.510000228881836,20011.036393642426
2025-04-22,BE,2553,16.8799991607666,-23083.60146379471
2025-04-22,OKLO,-980,21.530000686645508,-1984.2007908821106
2025-04-22,IREN,-3628,6.059999942779541,20001.479001522064
2025-04-23,BE,-1277,17.260000228881836,42042.49929380417
2025-04-23,IREN,3611,6.099999904632568,20015.399638175964
2025-04-24,BE,-1276,18.139999389648438,43162.03885936737
2025-04-24,OKLO,943,24.31999969482422,20228.279147148132
2025-04-24,IREN,32,6.300000190734863,20026.679141044617
2025-04-30,OKLO,938,23.739999771118164,-2241.440644264221
2025-04-30,IREN,-3643,6.110000133514404,20017.289842128754
2025-05-01,BE,2945,16.809999465942383,-29488.158585071564
2025-05-01,OKLO,-1881,26.309999465942383,20000.95041036606
2025-05-02,BE,-1473,16.440000534057617,44217.07119703293
2025-05-02,IREN,3707,6.53000020980835,20010.360419273376
2025-05-05,BE,-1472,16.31999969482422,44033.39997005463
2025-05-05,OKLO,922,25.469999313354492,20550.060603141785
2025-05-05,IREN,87,6.190000057220459,20011.530598163605
2025-05-06,BE,3127,16.34000015258789,-31083.64987897873
2025-05-06,OKLO,-922,28.65999984741211,-4659.130019664764
2025-05-06,IREN,-3794,6.5,20001.869980335236
2025-05-09,BE,-3127,17.6200008392334,75099.61260461807
2025-05-12,BE,1456,18.90999984741211,47566.65282678604
2025-05-12,SNDK,667,41.27000045776367,20039.562521457672
2025-05-14,BE,1383,20.25,-7966.187478542328
2025-05-14,SNDK,-667,41.93000030517578,20001.12272500992
2025-05-16,BE,-1420,20.110000610351562,48557.32359170914
2025-05-16,OKLO,756,37.720001220703125,20041.002668857574
2025-05-19,BE,-1419,19.229999542236328,47328.372019290924
2025-05-19,OKLO,-756,39.72999954223633,77364.25167322159
2025-05-19,SNDK,1479,38.779998779296875,20008.63347864151
2025-05-20,BE,3110,19.110000610351562,-39423.46841955185
2025-05-20,SNDK,-1479,40.18000030517578,20002.75203180313
2025-05-21,BE,-3110,18.209999084472656,76635.84918451309
2025-05-21,OKLO,769,36.810001373291016,48328.9581284523
2025-05-21,SNDK,733,38.599998474121094,20035.15924692154
2025-05-22,BE,3174,18.3700008392334,-38271.22341680527
2025-05-22,OKLO,-769,39.720001220703125,-7726.542478084564
2025-05-22,SNDK,-733,37.84000015258789,20010.17763376236
2025-05-23,BE,-3174,19.479999542236328,81839.69618082047
2025-05-27,OKLO,573,53.900001525878906,50954.99530649185
2025-05-27,IREN,3346,9.239999771118164,20037.956072330475
2025-05-28,OKLO,-18,55.2400016784668,21032.276102542877
2025-05-28,IREN,-3346,8.859999656677246,50677.83495378494
2025-05-28,SNDK,794,38.58000183105469,20045.31349992752
2025-05-29,OKLO,-177,52.93000030517578,29413.923553943634
2025-05-29,IREN,2328,8.600000381469727,9393.12266588211
2025-05-29,SNDK,-276,38.599998474121094,20046.722244739532
2025-05-30,OKLO,-378,52.720001220703125,39974.882706165314
2025-05-30,IREN,4707,8.390000343322754,483.1510901451111
2025-05-30,SNDK,-518,37.689998626708984,20006.570378780365
2025-06-02,BE,1680,18.280000686645508,-10703.830774784088
2025-06-02,OKLO,585,52.439998626708984,-41381.229971408844
2025-06-02,IREN,-7035,8.729999542236328,20034.316808223724
2025-06-03,BE,-1680,20.40999984741211,54323.11655187607
2025-06-03,OKLO,-585,49.77000045776367,83438.56681966782
2025-06-04,BE,1566,20.25,51727.066819667816
2025-06-04,SNDK,796,39.81999969482422,20030.347062587738
2025-06-06,BMNR,-2581,7.542784690856934,19501.39732980728
2025-06-06,BE,380,21.780000686645508,11224.997068881989
2025-06-06,IREN,4347,9.75,-31158.25293111801
2025-06-06,SNDK,-796,39.150001525878906,5.1482834815979
2025-06-09,BE,-599,21.43000030517578,12841.71846628189
2025-06-09,OKLO,532,54.2599983215332,-16024.600640773773
2025-06-09,IREN,-4347,10.34000015258789,28923.380022525787
2025-06-09,SNDK,690,41.81999969482422,67.58023309707642
2025-06-10,BE,-1347,21.6299991607666,29203.18910264969
2025-06-10,OKLO,285,52.540000915527344,14229.288841724396
2025-06-10,SNDK,342,41.59000015258789,5.508789539337158
2025-06-11,BE,2154,22.530000686645508,-48524.11268949509
2025-06-11,OKLO,-817,68.02999877929688,7056.39631319046
2025-06-11,IREN,4713,10.300000190734863,-41487.50458574295
2025-06-11,SNDK,-1032,40.22999954223633,29.854941844940186
2025-06-12,OKLO,743,64.4800033569336,-47878.78755235672
2025-06-12,IREN,-4713,10.170000076293945,52.42280721664429
2025-06-13,BE,-2154,21.950000762939453,47332.724450588226
2025-06-13,SNDK,1113,42.5,30.22445058822632
2025-06-16,OKLO,-743,65.44999694824219,48659.57218313217
2025-06-16,SNDK,1100,44.209999084472656,28.573190212249756
2025-06-17,BE,1143,21.34000015258789,-24363.04698419571
