date,cash,total_value,shares_BMNR,shares_BE,shares_OKLO,shares_IREN,shares_SNDK
2025-08-04,153734.66547489166,102514.7948884964,0,709,-335,-1555,-602
2025-08-05,152044.8940820694,101408.39576435089,0,-674,-301,1541,-604
2025-08-06,122.03601932525635,103642.87458133698,0,666,311,1414,615
2025-08-07,100553.67413043976,100581.68414020538,0,683,-317,1354,-617
2025-08-08,49768.20394611359,99435.15464496613,0,675,-330,1347,560
2025-08-11,149861.1348142624,99960.9432516098,0,-663,-347,1390,-576
2025-08-12,139625.50258350372,93092.91322994232,0,-564,-296,-1305,496
2025-08-13,183970.49085330963,92027.37185764313,0,-521,-297,-1297,-489
2025-08-14,90979.91997814178,91017.87939739227,0,504,-308,-1192,487
2025-08-15,45072.2211561203,90135.05992412567,0,497,317,1144,-505
2025-08-18,136.31571674346924,90751.47016048431,0,487,328,1095,498
2025-08-19,42735.53754520416,85290.68658542633,0,494,325,1138,-478
2025-08-20,43826.83657550812,87622.40614795685,0,492,329,-1108,493
2025-08-21,44378.38622760773,88714.4881105423,0,494,330,1132,-487
2025-08-22,91.98731327056885,93259.11663913727,0,480,331,1087,502
2025-08-25,143821.41949558258,95958.8776884079,0,486,-336,-1037,-512
2025-08-26,47552.64154148102,95040.27066707611,0,475,-319,1033,501
2025-08-27,95641.5151643753,95716.74562931061,0,470,-326,1070,-493
2025-08-28,47770.29620838165,95579.26651096344,0,436,-306,1037,469
2025-08-29,100334.62735462189,100386.48589420319,0,474,-340,947,-478
2025-09-02,82220.60426807404,102809.63860034943,484,400,-279,706,-402
2025-09-03,41396.38979434967,103360.53864002228,-460,394,286,732,389
2025-09-04,128380.4762582779,106977.34763431549,-507,389,307,-818,-342
2025-09-05,42503.18115520477,105863.41381549835,503,370,303,-809,308
2025-09-08,42589.944991111755,106248.79555988312,-485,397,300,811,301
2025-09-09,88608.07093715668,110698.89866352081,-496,-402,299,733,313
2025-09-10,88345.41237545013,110526.19350719452,-484,351,-299,657,299
2025-09-11,88345.41237545013,111717.7525396347,-484,351,-299,657,299
2025-09-12,130272.04682826996,108632.2402715683,-394,323,-262,-639,252
2025-09-15,84050.15961360931,104902.36911678314,-395,-313,219,564,232
2025-09-16,40778.32390117645,101808.69754314423,364,-277,212,558,222
2025-09-17,121996.89098644257,101688.13571453094,-356,255,-213,-536,216
2025-09-18,40458.39451122284,100834.53943920135,336,249,-192,555,203
2025-09-19,118145.26402950287,98423.02923107147,-321,-231,145,-509,192
2025-09-22,39896.56308269501,99312.0277891159,-360,230,141,474,192
2025-09-23,39290.49541759491,98424.75107860565,361,254,-137,471,185
2025-09-24,118114.51922130585,98301.03222179413,-378,-284,149,-417,196
2025-09-25,116051.78294658661,96802.87909221649,-390,-281,-162,418,205
2025-09-26,76762.73153209686,96103.86686229706,380,273,-173,459,-197
2025-09-29,114759.08365917206,95639.33384990692,359,259,-164,-416,-168
2025-09-30,247.33031749725342,98620.3107290268,379,233,176,420,175
2025-10-01,163819.87603282928,102473.49596691132,-391,227,-176,-435,-169
2025-10-02,221.84517192840576,97608.70213603973,345,221,151,415,157
2025-10-03,80092.67788219452,100047.07812023163,353,-221,157,-396,155
2025-10-06,40419.58553600311,100848.6848783493,319,231,-145,349,166
2025-10-07,40637.15565776825,101335.32016277313,342,-235,151,328,167
2025-10-08,82226.78662014008,102653.58197307587,-342,234,-152,341,155
2025-10-09,41354.62617778778,103174.10984706879,349,238,149,-323,159
2025-10-10,81291.25809001923,101546.16099834442,-387,-233,138,339,173
2025-10-13,122906.02700328827,102318.10720348358,-360,186,119,-319,-152
2025-10-14,41884.41498851776,104260.52118968964,394,182,119,299,-163
2025-10-15,121887.23690319061,101513.71135234833,-377,-174,118,-298,140
2025-10-16,165468.87938976288,103515.05160045624,-405,179,-127,-334,-143
2025-10-17,166574.15803432465,104170.16713619232,-418,-186,-127,-343,148
2025-10-20,84135.0728673935,105205.31001186371,-391,-192,132,355,142
2025-10-21,164698.08950710297,103026.20101451874,397,-197,-147,-373,-138
2025-10-22,172583.73850917816,107900.17895030975,-449,-228,-179,-416,146
2025-10-23,172583.73850917816,106210.39493846893,-449,-228,-179,-416,146
2025-10-24,81089.02409648895,101449.66421794891,-402,183,149,322,-108
2025-10-27,203.464129447937,101707.86139202118,378,187,148,312,115
2025-10-28,160595.16861248016,100479.54208660126,-382,-177,-151,-321,114
2025-10-29,120153.53419780731,100171.56013011932,-402,149,-139,-331,98
2025-10-30,41073.61433696747,102121.67307567596,458,159,148,-350,104
2025-10-31,123163.39653682709,102564.26249217987,439,-155,-154,-337,102
2025-11-03,118329.45379924774,98682.15260601044,-460,138,-155,291,-95
2025-11-04,81145.43883800507,101501.61183452606,514,157,-180,304,-104
2025-11-05,124135.92173290253,103521.67809581757,500,-146,-170,-270,95
2025-11-06,85096.52335262299,106337.72605419159,-569,155,199,317,-102
2025-11-07,80831.04427242279,100934.77579402924,501,-149,-179,323,84
2025-11-10,82064.06912136078,102676.50405406952,-499,147,184,341,-76
2025-11-11,119047.53381252289,99096.73067760468,500,-155,-190,-345,72
2025-11-12,79943.34625148773,99729.37734508514,491,157,-179,-358,70
2025-11-13,76585.68810558319,95590.93411540985,-522,184,188,-392,78
2025-11-14,79381.62751674652,99212.52073192596,576,177,-203,-427,78
2025-11-17,155555.35093975067,97298.55449962616,628,-181,-204,-410,-73
2025-11-18,79362.70894145966,99200.75853252411,614,189,-205,406,-81
2025-11-19,38441.72403240204,95459.65862560272,-654,175,185,416,77
2025-11-20,104611.88849163055,87223.58013820648,670,-186,198,-401,-89
2025-11-21,70559.6136007309,87976.00456905365,676,195,-199,-416,87
2025-11-24,147110.8768453598,91964.4704580307,-591,192,-205,-379,-81
2025-11-25,113467.81445980072,94699.28356838226,-655,-200,220,398,-85
2025-11-26,74481.91250324249,92979.32001972198,586,183,-209,-383,86
2025-11-28,76688.2919473648,95667.88336277008,-577,-175,209,400,85
2025-12-01,117843.79468250275,98200.7551355362,-678,198,224,-405,-93
2025-12-02,40821.16251087189,101826.17594242096,638,193,-221,495,99
2025-12-03,122159.63721942902,101729.86733722687,-604,-198,210,-462,104
