date,portfolio_value,capital,positions_value,num_positions,CCI_shares,CCI_value,NFLX_shares,NFLX_value,MO_shares,MO_value,O_shares,O_value,NKE_shares,NKE_value,BKNG_shares,BKNG_value,AMT_shares,AMT_value,TMO_shares,TMO_value,AEP_shares,AEP_value,ECL_shares,ECL_value,TXN_shares,TXN_value,PLD_shares,PLD_value,HON_shares,HON_value,ABT_shares,ABT_value,ABBV_shares,ABBV_value,MPC_shares,MPC_value,ORCL_shares,ORCL_value,SO_shares,SO_value,ADBE_shares,ADBE_value,AMZN_shares,AMZN_value,WELL_shares,WELL_value,EQIX_shares,EQIX_value,FCX_shares,FCX_value,T_shares,T_value,KO_shares,KO_value,AVGO_shares,AVGO_value,COP_shares,COP_value,CVX_shares,CVX_value,DVN_shares,DVN_value,PCG_shares,PCG_value,AMGN_shares,AMGN_value,META_shares,META_value,PG_shares,PG_value,MSFT_shares,MSFT_value,daily_returns,cumulative_returns,drawdown
2023-09-06,102023.82140548708,377.8378201294054,101645.98358535767,10,,,,,286.0,10222.152160644531,187.0,8968.703159332275,,,5.0,15453.19580078125,52.0,8495.951477050781,18.0,9587.38623046875,120.0,8414.457092285156,,,68.0,10594.54443359375,90.0,10079.925155639648,59.0,9773.546798706055,104.0,10056.121276855469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005038875284728794,0.020238214054870696,-6.462108950264978
2023-09-07,101970.68829925539,377.8378201294054,101592.85047912598,10,,,,,286.0,10266.769836425781,187.0,8983.381729125977,,,5.0,15267.43408203125,52.0,8712.633483886719,18.0,9497.35107421875,120.0,8520.216979980469,,,68.0,10383.978515625,90.0,10240.200576782227,59.0,9752.887435913086,104.0,9967.996765136719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0005207911789592012,0.019706882992553965,-6.5108226588221285
2023-09-08,101970.12597854616,10748.282251220713,91221.84372732544,9,,,,,286.0,10351.308418273926,187.0,9022.526721954346,,,5.0,15462.49267578125,52.0,8633.407592773438,18.0,9258.15673828125,120.0,8564.2822265625,,,,,90.0,10171.275100708008,59.0,9774.075256347656,104.0,9973.938171386719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.514532838923891e-06,0.019701259785461556,-6.511338207960655
2023-09-11,102370.49876580812,10748.282251220713,91622.2165145874,9,,,,,286.0,10440.544860839844,187.0,8998.061012268066,,,5.0,15657.208251953125,52.0,8604.294067382812,18.0,9198.67236328125,120.0,8570.893249511719,,,,,90.0,10144.69985961914,59.0,9863.597061157227,104.0,10144.245788574219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003926373370826353,0.023704987658081267,-6.144266815826209
2023-09-12,102436.63927255251,10748.282251220713,91688.35702133179,9,,,,,286.0,10536.824821472168,187.0,8994.797443389893,,,5.0,15611.70166015625,52.0,8552.271850585938,18.0,9128.110473632812,120.0,8573.096923828125,,,,,90.0,10129.75227355957,59.0,10022.506164550781,104.0,10139.29541015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006460895232687225,0.0243663927255251,-6.083627609917207
2023-09-13,102260.64733300783,635.5202748870961,101625.12705812074,10,,,,,286.0,10508.645294189453,187.0,8980.120300292969,,,5.0,15327.40234375,52.0,8445.361450195312,18.0,9126.503173828125,120.0,8739.447326660156,,,,,90.0,10068.297500610352,59.0,10148.577072143555,104.0,10168.010620117188,73.0,10102.659317016602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0017180565547100235,0.02260647333007837,-6.244981249096579
2023-09-14,103693.3257939911,635.5202748870961,103057.805519104,10,,,,,286.0,10587.873962402344,187.0,8989.90601348877,,,5.0,15730.40771484375,52.0,8642.475219726562,18.0,9217.493041992188,120.0,8879.358215332031,,,,,90.0,10324.905166625977,59.0,10252.929000854492,104.0,10164.049682617188,73.0,10268.407501220703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014010066417023515,0.03693325793991109,-4.931467209467129
2023-09-15,102854.89843345643,635.5202748870961,102219.37815856934,10,,,,,286.0,10451.021766662598,187.0,8823.547462463379,,,5.0,15546.368408203125,52.0,8597.611572265625,18.0,9215.525939941406,120.0,8817.66357421875,,,,,90.0,10301.49055480957,59.0,10225.384384155273,104.0,10073.943908691406,73.0,10166.820587158203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008085644414572823,0.02854898433456432,-5.700157560626537
2023-09-18,102680.71932579041,635.5202748870961,102045.19905090332,10,,,,,286.0,10407.807121276855,187.0,8763.201042175293,,,5.0,15537.415771484375,52.0,8568.498046875,18.0,9076.091857910156,120.0,8838.59619140625,,,,,90.0,10263.856201171875,59.0,10300.60092163086,104.0,10000.672119140625,73.0,10288.459777832031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001693444943496769,0.02680719325790415,-5.8598491519780405
2023-09-19,102214.03676963807,635.5202748870961,101578.51649475098,10,,,,,286.0,10338.181465148926,187.0,8807.237464904785,,,5.0,15313.184814453125,52.0,8464.928100585938,18.0,9094.147338867188,120.0,8819.866333007812,,,,,90.0,10166.846237182617,59.0,10347.744384765625,104.0,9967.996765136719,73.0,10258.383590698242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004544987211003382,0.022140367696380725,-6.287714933624228
2023-09-20,101803.48659492494,635.5202748870961,101167.96632003784,10,,,,,286.0,10333.381050109863,187.0,8774.618183135986,,,5.0,15097.5146484375,52.0,8467.317199707031,18.0,9025.326232910156,120.0,8862.832946777344,,,,,90.0,10111.65023803711,59.0,10299.542205810547,104.0,9929.380004882812,73.0,10266.403610229492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004016573336580009,0.0180348659492493,-6.664117199131817
2023-09-21,99982.98313117982,10927.38772959138,89055.59540158843,9,,,,,,,187.0,8490.828220367432,,,5.0,14936.943359375,52.0,8081.201171875,18.0,8966.334594726562,120.0,8800.037841796875,,,,,90.0,9579.767074584961,59.0,10140.102844238281,104.0,9795.707885742188,73.0,10254.370239257812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017882525683907913,-0.00017016868820185493,-8.333198520548557
2023-09-22,99564.27912516023,10927.38772959138,88636.89139556885,9,,,,,,,187.0,8409.280372619629,,,5.0,15066.177978515625,52.0,7932.768371582031,18.0,8987.787048339844,120.0,8721.81884765625,,,,,90.0,9539.625091552734,59.0,10052.701171875,104.0,9718.475158691406,73.0,10208.257354736328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004187752684576718,-0.004357208748397734,-8.717076414530691
2023-09-25,99753.80198664094,10927.38772959138,88826.41425704956,9,,,,,,,187.0,8348.936092376709,,,5.0,15240.181884765625,52.0,7909.383605957031,18.0,9039.089904785156,120.0,8667.840270996094,,,,,90.0,9471.048431396484,59.0,10162.879638671875,104.0,9651.143981933594,73.0,10335.910446166992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00190352266039584,-0.002461980133590558,-8.543317300978574
2023-09-26,98424.93051142122,10927.38772959138,87497.54278182983,9,,,,,,,187.0,8197.252544403076,,,5.0,15056.534423828125,52.0,7775.268737792969,18.0,8966.334594726562,120.0,8410.050659179688,,,,,90.0,9324.69612121582,59.0,9952.586807250977,104.0,9528.365234375,73.0,10286.453659057617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013321512050214257,-0.01575069488578784,-9.761658601626213
2023-09-27,98027.26989359285,10927.38772959138,87099.88216400146,9,,,,,,,187.0,8099.396125793457,,,5.0,15165.15869140625,52.0,7621.587219238281,18.0,8907.345153808594,120.0,8357.171630859375,,,,,90.0,9303.789138793945,59.0,9952.058349609375,104.0,9459.051208496094,73.0,10234.324645996094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004040242810049222,-0.0197273010640715,-10.126243411651764
2023-09-28,98439.23303980257,10927.38772959138,87511.84531021118,9,,,,,,,187.0,8092.87398147583,,,5.0,15274.2236328125,52.0,7747.1097412109375,18.0,8991.897583007812,120.0,8226.073608398438,,,,,90.0,9377.383117675781,59.0,9911.268981933594,104.0,9715.5068359375,73.0,10175.507827758789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004202536158121051,-0.01560766960197435,-9.748545699923058
2023-09-29,98191.70282740022,1122.6461505737425,97069.05667682648,10,,,,,,,187.0,8187.304187774658,107.0,9794.946632385254,5.0,15171.50390625,52.0,7848.76904296875,18.0,9048.206909179688,120.0,8286.665954589844,,,,,90.0,9384.073791503906,59.0,9785.729232788086,104.0,9589.754211425781,73.0,9962.307861328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002514548364088265,-0.01808297172599782,-9.975487346689908
2023-10-02,96772.6556873169,1122.6461505737425,95650.00953674316,10,,,,,,,187.0,8031.560974121094,107.0,9686.363739013672,5.0,15219.76318359375,52.0,7717.9962158203125,18.0,8862.655517578125,120.0,7914.304504394531,,,,,90.0,9157.437515258789,59.0,9672.903076171875,104.0,9478.854309082031,73.0,9908.170501708984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.014451802944875025,-0.032273443126831,-11.276503863763956
2023-10-03,96111.24384878541,1122.6461505737425,94988.59769821167,10,,,,,,,187.0,8015.164661407471,107.0,9740.654777526855,5.0,14811.59423828125,52.0,7545.7001953125,18.0,8930.941040039062,120.0,8021.165771484375,,,,,90.0,8990.17822265625,59.0,9595.035247802734,104.0,9484.796508789062,73.0,9853.36703491211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006834697609917728,-0.038887561512145896,-11.882902130749832
2023-10-04,96716.29374502564,1122.6461505737425,95593.6475944519,10,,,,,,,187.0,8126.645320892334,107.0,9822.603591918945,5.0,14987.12158203125,52.0,7525.653503417969,18.0,8981.708312988281,120.0,8074.045715332031,,,,,90.0,9067.116165161133,59.0,9667.075637817383,104.0,9470.934020996094,73.0,9870.743743896484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006295308145134237,-0.03283706254974361,-11.328177846807957
2023-10-05,96362.17946813966,1122.6461505737425,95239.53331756592,10,,,,,,,187.0,8206.979049682617,107.0,9812.3609085083,5.0,14850.80078125,52.0,7574.814514160156,18.0,8902.518859863281,120.0,7858.121337890625,,,,,90.0,9118.131866455078,59.0,9535.709350585938,104.0,9525.392944335938,73.0,9854.703704833984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003661371452255424,-0.036378205318603474,-11.652838325059125
2023-10-06,97157.65948294068,1122.6461505737425,96035.01333236694,10,,,,,,,187.0,8215.174709320068,107.0,9947.576248168945,5.0,15001.732177734375,52.0,7615.860046386719,18.0,8911.992370605469,120.0,7952.862854003906,,,,,90.0,9108.09585571289,59.0,9781.491668701172,104.0,9592.72412109375,73.0,9907.503280639648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008255106092365239,-0.028423405170593163,-10.92352313247315
2023-10-09,97437.23095510865,1122.6461505737425,96314.58480453491,10,,,,,,,187.0,8287.305644989014,107.0,9924.014892578125,5.0,14806.329345703125,52.0,7732.791809082031,18.0,8868.733154296875,120.0,8114.808654785156,,,,,90.0,9154.091491699219,59.0,9880.017059326172,104.0,9580.842102050781,73.0,9965.650650024414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002877503159872452,-0.025627690448913443,-10.667205288816541
2023-10-10,97807.15535543824,1122.6461505737425,96684.5092048645,10,,,,,,,187.0,8229.92818069458,107.0,9999.819076538086,5.0,15055.6494140625,52.0,7644.086486816406,18.0,8869.09130859375,120.0,8177.6019287109375,,,,,90.0,9226.849136352539,59.0,9870.484115600586,104.0,9660.054504394531,73.0,9950.945053100586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0037965405697952814,-0.021928446445617644,-10.328049709482332
2023-10-11,98257.72884176637,1122.6461505737425,97135.08269119263,10,,,,,,,187.0,8352.885189056396,107.0,10105.329246520996,5.0,15112.469482421875,52.0,7984.444641113281,18.0,8806.168212890625,120.0,8293.276062011719,,,,,90.0,9399.964141845703,59.0,9926.631164550781,104.0,9172.893310546875,73.0,9981.021240234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004606753817659959,-0.017422711582336325,-9.914953110144477
2023-10-12,97074.89658544923,1122.6461505737425,95952.25043487549,10,,,,,,,187.0,8243.04451751709,107.0,10166.789428710938,5.0,14999.56787109375,52.0,7917.9156494140625,18.0,8626.158874511719,120.0,8094.976501464844,,,,,90.0,9169.981842041016,59.0,9743.3544921875,104.0,8979.738098144531,73.0,10010.723159790039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012038058178832522,-0.02925103414550778,-10.999402145647418
2023-10-13,96976.6901569214,1122.6461505737425,95854.04400634766,10,,,,,,,187.0,8293.867736816406,107.0,10234.399139404297,5.0,14512.930908203125,52.0,8049.0455322265625,18.0,8631.342224121094,120.0,8204.04052734375,,,,,90.0,9169.981842041016,59.0,9723.223587036133,104.0,9047.442199707031,73.0,9987.770309448242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010116562775978055,-0.030233098430786032,-11.089440159176736
2023-10-16,98012.79316137696,1122.6461505737425,96890.14701080322,10,,,,,,,187.0,8318.45970916748,107.0,10452.586990356445,5.0,14593.560791015625,52.0,8156.068603515625,18.0,8733.055847167969,120.0,8379.204711914062,,,,,90.0,9276.191482543945,59.0,9864.654876708984,104.0,9177.872253417969,73.0,9938.491744995117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010684041729811744,-0.019872068386230346,-10.13951602761646
2023-10-17,97887.85379599,1122.6461505737425,96765.20764541626,10,,,,,,,187.0,8356.16516494751,107.0,10551.950897216797,5.0,14652.2509765625,52.0,8046.635803222656,18.0,8665.662963867188,120.0,8336.240844726562,,,,,90.0,9042.864532470703,59.0,9869.421798706055,104.0,9173.889892578125,73.0,10070.124771118164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0012747250777891406,-0.021121462040100014,-10.254063440038323
2023-10-18,96476.93039892579,1122.6461505737425,95354.28424835205,10,,,,,,,187.0,8182.384223937988,107.0,10629.800842285156,5.0,14021.767578125,52.0,7847.530456542969,18.0,8352.658081054688,120.0,8281.1572265625,,,,,90.0,8729.2529296875,59.0,9718.457565307617,104.0,9514.400390625,73.0,10076.874954223633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01441367179226083,-0.035230696010742135,-11.54763191430267
2023-10-19,95321.98062704469,1122.6461505737425,94199.33447647095,10,,,,,,,187.0,8102.054775238037,107.0,10556.048133850098,5.0,13701.802978515625,52.0,7686.027038574219,18.0,8395.739318847656,120.0,8198.530883789062,,,,,90.0,8578.721008300781,59.0,9654.892303466797,104.0,9502.453308105469,73.0,9823.064727783203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011971253304862262,-0.04678019372955311,-12.606517618071464
2023-10-20,95068.56943319703,1122.6461505737425,93945.92328262329,10,,,,,,,187.0,8090.575572967529,107.0,10517.121528625488,5.0,13561.300048828125,52.0,7717.846252441406,18.0,8300.817443847656,120.0,8080.6549072265625,,,,,90.0,8566.176681518555,59.0,9604.571792602539,104.0,9635.869140625,73.0,9870.98991394043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002658475958857265,-0.049314305668029745,-12.838851089944637
2023-10-23,94873.78102301026,1122.6461505737425,93751.13487243652,10,,,,,,,187.0,8034.836669921875,107.0,10531.462265014648,5.0,13870.7373046875,52.0,7679.277893066406,18.0,8255.234619140625,120.0,8080.6549072265625,,,,,90.0,8430.695343017578,59.0,9562.195251464844,104.0,9536.304565429688,73.0,9769.736053466797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0020489254371671706,-0.05126218976989738,-13.017437785079162
2023-10-24,95705.07618902589,1122.6461505737425,94582.43003845215,10,,,,,,,187.0,8131.563858032227,107.0,10774.236801147461,5.0,13948.614501953125,52.0,7869.2227783203125,18.0,8191.775390625,120.0,8233.786010742188,,,,,90.0,8505.12565612793,59.0,9611.9873046875,104.0,9439.7265625,73.0,9876.391174316406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008762116962683253,-0.04294923810974116,-12.255286401238143
2023-10-25,94311.08692739869,1122.6461505737425,93188.44077682495,10,,,,,,,187.0,8079.1006507873535,107.0,10606.24030303955,5.0,13838.170166015625,52.0,7806.549987792969,18.0,7743.449157714844,120.0,8302.088012695312,,,,,90.0,8257.583084106445,59.0,9433.478454589844,104.0,9316.267822265625,73.0,9805.513137817383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.014565468386169456,-0.05688913072601309,-13.533329253214404
2023-10-26,94495.2282428589,1122.6461505737425,93372.58209228516,10,,,,,,,187.0,8162.710075378418,107.0,10245.663887023926,5.0,13492.674560546875,52.0,8439.540649414062,18.0,7868.2236328125,120.0,8347.257385253906,,,,,90.0,8332.012710571289,59.0,9325.947677612305,104.0,9357.089599609375,73.0,9801.4619140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019524885298158878,-0.055047717571411026,-13.364504070369945
2023-10-27,93097.71410940553,1122.6461505737425,91975.06795883179,10,,,,,,,187.0,8033.196681976318,107.0,10036.696655273438,5.0,13509.74365234375,52.0,8291.537902832031,18.0,7711.809631347656,120.0,8254.717712402344,,,,,90.0,8138.829116821289,59.0,9375.740631103516,104.0,9244.58056640625,73.0,9378.215408325195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.014789256129014938,-0.06902285890594473,-14.64577860953748
2023-10-30,93863.68284033204,1122.6461505737425,92741.0366897583,10,,,,,,,187.0,7577.436256408691,107.0,10428.001937866211,5.0,13716.80908203125,52.0,8322.874694824219,18.0,7760.074768066406,120.0,8307.59765625,,,,,90.0,8269.291076660156,59.0,9521.409484863281,104.0,9259.514221191406,73.0,9578.02751159668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008227578284321524,-0.06136317159667959,-13.943520071150143
2023-10-31,95124.0767230835,1122.6461505737425,94001.43057250977,10,,,,,,,187.0,7810.872383117676,107.0,10527.365028381348,5.0,13723.251953125,52.0,8590.436340332031,18.0,7950.6309814453125,120.0,8321.919250488281,,,,,90.0,8425.679397583008,59.0,9707.336547851562,104.0,9413.8408203125,73.0,9530.097869873047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013427918494264501,-0.04875923276916494,-12.787960672762244
2023-11-01,95206.18363760377,1965.1200604477071,93241.06357715606,10,,,,,,,187.0,7911.435245513916,,,5.0,13608.47900390625,52.0,8599.596801757812,18.0,7885.205749511719,120.0,8425.4736328125,,,,,90.0,8496.764373779297,59.0,9746.00308227539,104.0,9459.641540527344,73.0,9617.177459716797,64.0,9471.4814453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008631559679606049,-0.047938163623962304,-12.71268308053893
2023-11-02,97148.7701725998,1965.1200604477071,95183.6501121521,10,,,,,,,187.0,8247.740489959717,,,5.0,13964.603271484375,52.0,8877.764587402344,18.0,8000.68359375,120.0,8729.532165527344,,,,,90.0,8757.688980102539,59.0,9875.249237060547,104.0,9554.226379394531,73.0,9670.506134033203,64.0,9505.6552734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020403995421036658,-0.028512298274001924,-10.931673065799677
2023-11-03,97721.51902437593,1965.1200604477071,95756.39896392822,10,,,,,,,187.0,8382.920722961426,,,5.0,14063.634033203125,52.0,9187.270751953125,18.0,8128.8533935546875,120.0,8782.410278320312,,,,,90.0,8910.730590820312,59.0,10010.853988647461,104.0,9542.279296875,73.0,9546.299423217773,64.0,9201.146484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005895585201526998,-0.022784809756240754,-10.40656315560164
2023-11-06,97612.83535814668,1965.1200604477071,95647.71529769897,10,,,,,,,187.0,8318.627346038818,,,5.0,14617.960205078125,52.0,9000.699645996094,18.0,8133.8587646484375,120.0,8730.633544921875,,,,,90.0,8775.249252319336,59.0,9931.926544189453,104.0,9458.644958496094,73.0,9531.449020385742,64.0,9148.666015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0011121774130643525,-0.023871646418533232,-10.506206952418786
2023-11-07,97532.365318779,1965.1200604477071,95567.2452583313,10,,,,,,,187.0,8358.193927764893,,,5.0,14817.05322265625,52.0,8940.438171386719,18.0,8209.294189453125,120.0,8686.568298339844,,,,,90.0,8716.709289550781,59.0,9884.784881591797,104.0,9438.732360839844,73.0,9596.254119873047,64.0,8919.216796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0008243796942525305,-0.02467634681220998,-10.579983818168854
2023-11-08,97234.19142580415,1965.1200604477071,95269.07136535645,10,,,,,,,187.0,8440.620620727539,,,5.0,14858.575439453125,52.0,8890.78125,18.0,8121.166259765625,120.0,8609.45068359375,,,,,90.0,8791.975936889648,59.0,9779.373336791992,104.0,9432.757629394531,73.0,9587.476654052734,64.0,8756.8935546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003057178937476701,-0.027658085741958494,-10.853356808228774
2023-11-09,96071.01677370454,1965.1200604477071,94105.89671325684,10,,,,,,,187.0,8270.819450378418,,,5.0,14808.985595703125,52.0,8766.399719238281,18.0,7941.6925048828125,120.0,8608.33740234375,,,,,90.0,8637.260971069336,59.0,9786.832962036133,104.0,9314.275451660156,73.0,9318.139335632324,64.0,8653.1533203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01196260939740712,-0.03928983226295457,-11.919783279821958
2023-11-10,97134.79091310884,1965.1200604477071,95169.67085266113,10,,,,,,,187.0,8252.687561035156,,,5.0,15123.6865234375,52.0,8860.410095214844,18.0,8016.0567626953125,120.0,8657.361145019531,,,,,90.0,8743.471298217773,59.0,9948.277221679688,104.0,9356.093017578125,73.0,9355.265899658203,64.0,8856.361328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011072789433570929,-0.028652090868911628,-10.944489586816127
2023-11-13,97064.54073763276,1965.1200604477071,95099.42067718506,10,,,,,,,187.0,8226.309364318848,,,5.0,15344.9658203125,52.0,8852.213684082031,18.0,7957.423278808594,120.0,8358.755493164062,,,,,90.0,8570.35903930664,59.0,9937.621643066406,104.0,9537.301147460938,73.0,9358.642105102539,64.0,8955.8291015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0007232236237468825,-0.02935459262367235,-11.00889663577178
2023-11-14,99828.96802187349,1965.1200604477071,97863.84796142578,10,,,,,,,187.0,8595.585571289062,,,5.0,15612.044677734375,52.0,9362.270874023438,18.0,8209.651794433594,120.0,8625.049438476562,,,,,90.0,9143.220520019531,59.0,10136.364028930664,104.0,9665.739624023438,73.0,9319.488815307617,64.0,9194.4326171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028480300460216768,-0.0017103197812651239,-8.47440327367236
2023-11-15,99961.02251100923,1965.1200604477071,97995.90245056152,10,,,,,,,187.0,8649.989799499512,,,5.0,15352.8857421875,52.0,9443.263000488281,18.0,8411.291564941406,120.0,8527.000122070312,,,,,90.0,9241.90315246582,59.0,10099.598861694336,104.0,9757.340270996094,73.0,9288.438529968262,64.0,9224.19140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013228073148747743,-0.00038977488990765696,-8.353332544824488
2023-11-16,100379.40347338105,1965.1200604477071,98414.28341293335,10,,,,,,,187.0,8752.199069976807,,,5.0,15392.392578125,52.0,9598.977355957031,18.0,8445.790832519531,120.0,8621.707763671875,,,,,90.0,9221.832504272461,59.0,10161.406799316406,104.0,9982.354370117188,73.0,9334.34088897705,64.0,8903.28125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0041854410035246925,0.0037940347338105695,-7.96975082502121
2023-11-17,100320.50740099336,1965.1200604477071,98355.38734054565,10,,,,,,,187.0,8722.523777008057,,,5.0,15423.873291015625,52.0,9532.931579589844,18.0,8337.64306640625,120.0,8622.821044921875,,,,,90.0,9205.106506347656,59.0,10188.04574584961,104.0,9911.664489746094,73.0,9335.690925598145,64.0,9075.0869140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0005867346323025213,0.0032050740099336394,-8.023748159431596
2023-11-20,100940.26122713472,1965.1200604477071,98975.14116668701,10,,,,,,,187.0,8773.631622314453,,,5.0,15535.498046875,52.0,9624.529052734375,18.0,8384.298706054688,120.0,8600.538940429688,,,,,90.0,9282.880783081055,59.0,10219.482223510742,104.0,10075.945007324219,73.0,9336.367057800293,64.0,9141.9697265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006177738153417822,0.009402612271347088,-7.455542959227746
2023-11-21,101116.6775517502,1965.1200604477071,99151.55749130249,10,,,,,,,187.0,8828.032283782959,,,5.0,15472.086181640625,52.0,9523.289489746094,18.0,8623.119506835938,120.0,8695.244750976562,,,,,90.0,9250.265808105469,59.0,10189.64372253418,104.0,10146.637268066406,73.0,9364.715042114258,64.0,9058.5234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001747730018436533,0.011166775517502003,-7.293800233617686
2023-11-22,101471.45589495088,1965.1200604477071,99506.33583450317,10,,,,,,,187.0,8788.46855545044,,,5.0,15398.048095703125,52.0,9583.549377441406,18.0,8715.00146484375,120.0,8718.642883300781,,,,,90.0,9328.041458129883,59.0,10246.65592956543,104.0,10225.292663574219,73.0,9347.16567993164,64.0,9155.4697265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003508603642748298,0.014714558949508794,-6.968530923411999
2023-11-24,101756.28168917085,1965.1200604477071,99791.16162872314,10,,,,,,,187.0,8887.380729675293,,,5.0,15327.156982421875,52.0,9609.103454589844,18.0,8773.09716796875,120.0,8746.496887207031,,,,,90.0,9366.510772705078,59.0,10305.26611328125,104.0,10242.218688964844,73.0,9360.66716003418,64.0,9173.263671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028069548397418043,0.017562816891708577,-6.707395791039189
2023-11-27,101993.86436128999,1965.1200604477071,100028.74430084229,10,,,,,,,187.0,8923.650215148926,,,5.0,15401.981201171875,52.0,9700.218505859375,18.0,8761.478576660156,120.0,8750.95458984375,,,,,90.0,9355.638427734375,59.0,10281.824020385742,104.0,10226.288452148438,73.0,9389.017929077148,64.0,9237.6923828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002334820692887263,0.019938643612899876,-6.4895742882387655
2023-11-28,102072.07635927583,1965.1200604477071,100106.95629882812,10,,,,,,,187.0,8870.895248413086,,,5.0,15456.636962890625,52.0,9797.11865234375,18.0,8686.221130371094,120.0,8883.544006347656,,,,,90.0,9375.71044921875,59.0,10351.088882446289,104.0,10161.570922851562,73.0,9320.839965820312,64.0,9203.330078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007668304213750421,0.020720763592758207,-6.417867649087254
